BASE_YM,MDCL_TOID_CODE,MDCL_TOID_NM,MENU_LGLS_CODE,MENU_LGLS_NM,MENU_MDCL_CODE,MENU_MDCL_NM,MLE_Y20_BELO_SELG_AMNT,MLE_Y20_SELG_AMNT,MLE_Y30_SELG_AMNT,MLE_Y40_SELG_AMNT,MLE_Y50_SELG_AMNT,MLE_Y60_ANM_SELG_AMNT,WO_Y20_BELO_SELG_AMNT,WO_Y20_SELG_AMNT,WO_Y30_SELG_AMNT,WO_Y40_SELG_AMNT,WO_Y50_SELG_AMNT,WO_Y60_ANM_SELG_AMNT,AGEGRP_SEX_TOT_SELG_AMNT,MLE_Y20_BELO_USE_NCAS,MLE_Y20_USE_NCAS,MLE_Y30_USE_NCAS,MLE_Y40_USE_NCAS,MLE_Y50_USE_NCAS,MLE_Y60_ANM_USE_NCAS,WO_Y20_BELO_USE_NCAS,WO_Y20_USE_NCAS,WO_Y30_USE_NCAS,WO_Y40_USE_NCAS,WO_Y50_USE_NCAS,WO_Y60_ANM_USE_NCAS
202404,Q11,제과/제빵/떡/케익,B,면류,B06,라면류,,631200,1513200,2201400,1952200,754500,,424000,818000,722000,473800,663500,,,119,300,468,401,145,,78,162,135,74,78
202308,Q05,부페,N,회류,N03,육류생회류,,49500,,231600,94500,135000,,100000,,100000,,,,,5,,8,5,8,,4,,4,,
202307,Q07,양식,T,빵/과자류,T15,와플류,,126000,84000,,,173500,,139810,222000,,56000,,,,9,6,,,12,,9,15,,4,
202308,Q12,중식,J,데침/삶음류,J03,육류삶음류,,330500,1908500,2476800,3509000,1658000,,68400,671000,372000,926500,137000,,,24,111,108,158,52,,11,50,17,47,5
202310,Q07,양식,T,빵/과자류,T28,크로와상류,,411722,635100,482090,343920,196200,,1980400,1595400,732300,437660,,,,84,127,94,70,41,,398,313,144,83,
202401,Q14,패스트푸드,T,빵/과자류,T07,발효빵류,,,154800,166880,215832,93100,,98200,472300,402400,663190,220000,,,,22,30,37,16,,13,76,72,111,37
202401,Q04,별식/퓨전요리,M,만두류,M03,육류만두류,,812000,1537300,1579887,1600000,720000,,460500,437000,620000,633500,496000,,,151,285,324,278,146,,89,77,125,109,86
202403,Q02,고기요리,B,면류,B14,탕면류,,21500,1834500,2102900,1884864,802888,,411600,1065400,953400,769200,192500,,,4,209,302,313,150,,42,111,123,123,36
202308,Q05,부페,W,음료류,W12,커피류,,,9500,,84500,,,12000,44000,46000,23500,29000,,,,4,,32,,,4,20,14,11,13
202404,Q10,일식/수산물,S,떡류,S01,일반떡류,,198000,747000,213000,455000,127000,,287000,399000,278000,146000,63000,,,30,63,35,48,29,,30,42,17,33,7
202310,Q12,중식,B,면류,B09,수제비류,,,316500,165500,208000,121000,,4000,60000,71000,106000,46000,,,,29,23,40,38,,4,5,7,20,16
202307,Q06,분식,K,적/꼬치류,K04,기타꼬치류,,5400,25900,141200,46200,26200,24500,19400,95800,194600,47200,78400,,,6,28,114,49,14,35,23,92,188,32,39
202403,Q03,닭/오리요리,A,밥류,A03,김밥류,,31500,319500,534400,1054100,453500,,38000,230900,661000,878900,266000,,,12,68,113,225,100,,9,51,150,207,70
202310,Q15,한식,W,음료류,W02,밀크티/버블티류,,293878,295000,224340,51840,,12800,1764402,766700,271653,120300,,,,47,51,41,9,,4,262,131,48,22,
202401,Q08,유흥주점,A,밥류,A12,일반밥류,,73000,53000,50000,69000,64000,,16000,192000,,,,,,52,33,44,33,64,,16,8,,,
202312,Q13,커피/음료,T,빵/과자류,T10,베이글류,45500,1379233,3350592,3618677,3887904,1960620,303100,4283851,5372751,5954993,5422740,1694430,6823283,13,334,726,846,902,465,82,999,1215,1431,1284,407
202402,Q16,휴게소/대형업체,G,튀김류,G04,가스류,26000,186300,415900,1004100,293300,,,153700,569400,851900,39000,,,4,23,41,96,32,,,13,55,84,6,
202402,Q13,커피/음료,T,빵/과자류,T07,발효빵류,,52500,453200,838470,2033604,2189640,,206300,912761,1927713,3424197,2132543,,,7,72,140,332,347,,31,152,326,556,351
202309,Q04,별식/퓨전요리,B,면류,B09,수제비류,,,137600,48000,70000,72000,,,,,104000,42000,,,,13,6,14,9,,,,,13,6
202311,Q06,분식,H,찜류,H04,김치찜류,,245000,117000,197000,257000,54000,,517500,81000,117000,226000,,,,27,13,21,31,6,,59,9,13,26,
202309,Q02,고기요리,W,음료류,W05,스무디류,,41180,143200,179800,67800,27500,,40200,162200,156907,53800,,,,10,20,36,13,4,,6,23,30,8,
202405,Q13,커피/음료,T,빵/과자류,T09,번류,10000,409200,1349950,1488740,2323670,1815404,,849505,1698222,2323052,3279618,2158523,,4,118,329,370,553,427,,244,426,597,823,516
202307,Q04,별식/퓨전요리,L,전/부침류,L03,육전류,,,82500,103500,,,,,30000,30000,,,,,,11,15,,,,,5,4,,
202310,Q01,간이주점,B,면류,B07,볶음면류,,117400,191000,122000,191000,28000,,78000,64000,39000,,,,,16,26,16,24,4,,10,8,5,,
202406,Q13,커피/음료,T,빵/과자류,T18,일본식과자류,,70000,45000,71100,85300,8400,,73500,69900,62400,101200,,,,8,6,13,19,7,,13,17,12,26,
202403,Q03,닭/오리요리,N,회류,N01,수산물생회류,,,588600,1811600,5338300,4536200,,,,140000,1093600,121000,,,,28,97,289,253,,,,9,51,7
202403,Q04,별식/퓨전요리,W,음료류,W09,전통음료류,,15000,24500,20000,20000,,,,9200,,25560,,,,6,7,8,6,,,,4,,10,
202307,Q10,일식/수산물,L,전/부침류,L06,외국식전/부침류,,1810244,2869800,803319,547800,,,2720900,1654000,323000,132000,,,,114,179,50,30,,,181,101,24,10,
202307,Q07,양식,T,빵/과자류,T19,전통과자류,,65000,78000,59000,26000,5000,,422500,227500,71500,30550,,,,10,12,26,4,5,,65,35,11,5,
202401,Q12,중식,E,구이류,E02,야채/채소구이류,,,315000,80000,140000,,,,74000,,,,,,,52,16,16,,,,13,,,
202405,Q03,닭/오리요리,T,빵/과자류,T11,샌드위치류,,,,,,,,,,,,,,,,,,,,,,,,,
202401,Q06,분식,B,면류,B07,볶음면류,,,36000,,,,,78000,,12000,,,,,,4,,,,,13,,4,,
202405,Q10,일식/수산물,T,빵/과자류,T11,샌드위치류,,,,,,,,,,28000,54600,35000,,,,,,,,,,,4,8,5
202307,Q01,간이주점,D,국/탕/찌개/전골류,D03,샤브샤브류,,1335581,1136917,590000,120000,480000,120000,1923174,290000,225000,,,,,64,63,15,4,9,5,85,11,9,,
202405,Q05,부페,U,과일/샐러드류,U01,과일류,,,,,,,,,,,,,,,,,,,,,,,,,
202404,Q06,분식,T,빵/과자류,T36,피자류,,,393100,362600,59500,14000,,35500,286000,106400,75700,11500,,,,72,74,26,7,,12,45,46,30,6
202312,Q07,양식,T,빵/과자류,T30,타르트류,,102250,121500,165250,109900,,,752960,683700,639300,112900,,,,24,20,31,21,,,130,109,96,20,
202406,Q02,고기요리,Q,김치류,Q02,무김치류,,,6000,,40000,198000,,,6000,6000,81000,73000,,,,8,,14,16,,,9,9,21,6
202308,Q09,음식배달서비스,D,국/탕/찌개/전골류,D01,국류,,,,,,,,,,,,,,,,,,,,,,,,,
202406,Q08,유흥주점,T,빵/과자류,T34,페이스트리/파이류,,93500,585000,21200,,,,33500,37100,31800,21200,,,,11,10,4,,,,4,7,6,4,
202403,Q03,닭/오리요리,T,빵/과자류,T25,케이크류,,135000,285000,296600,170000,155000,,,145510,80000,158000,125000,,,27,57,62,34,31,,,32,16,30,25
202402,Q14,패스트푸드,K,적/꼬치류,K03,육류꼬치류,24200,54000,216900,441500,76000,36000,16000,24000,198500,390200,114000,24000,1284000,11,30,111,145,19,9,4,6,53,138,64,6
202406,Q12,중식,L,전/부침류,L05,계란전/부침류,,53100,145900,97300,22900,17700,,63000,24500,30600,6000,4000,,,51,102,93,33,17,,11,26,30,6,4
202309,Q02,고기요리,A,밥류,A16,탕밥류,,,63000,106000,122000,,,,,,,,,,,7,12,12,,,,,,,
202401,Q04,별식/퓨전요리,T,빵/과자류,T33,팥빵류,,,121500,147000,168000,345000,,15000,42000,96000,243000,450000,,,,81,98,112,230,,10,28,64,162,300
202402,Q04,별식/퓨전요리,T,빵/과자류,T30,타르트류,,15000,,10000,,,,,,25000,,,,,6,,4,,,,,,10,,
202406,Q10,일식/수산물,W,음료류,W05,스무디류,,,51000,52500,54400,147000,,,16000,77500,49000,49000,,,,13,29,12,21,,,8,44,7,7
202311,Q07,양식,T,빵/과자류,T06,바게트류,,15000,118800,118900,28000,,7000,135190,234400,106900,268700,42600,,,4,22,43,9,,7,34,57,34,63,9
202309,Q12,중식,P,냉채/무침류,P02,야채/채소무침류,,219500,1228000,1093500,603000,87000,,262000,516500,297500,223000,41000,,,41,214,184,99,10,,50,87,54,41,6
202312,Q03,닭/오리요리,R,묵류,R02,야채/채소묵류,,24000,59000,53000,44000,,,138000,,,25000,,,,4,9,10,8,,,19,,,4,
202312,Q11,제과/제빵/떡/케익,D,국/탕/찌개/전골류,D08,탕류,52700,418300,330500,623400,796000,1140000,107200,360600,206500,198300,707800,385000,,6,37,23,54,53,76,11,55,26,15,61,35
202309,Q10,일식/수산물,W,음료류,W09,전통음료류,,63000,31500,60000,259000,111000,,31500,33000,,307000,,,,14,7,12,13,7,,7,11,,17,
202307,Q09,음식배달서비스,M,만두류,M03,육류만두류,,,107000,30500,,,,76000,82500,18000,,,,,,14,9,,,,7,14,4,,
202403,Q15,한식,A,밥류,A06,리조또류,,570216,2096300,327000,261000,209000,,1257000,2501400,1111550,886600,324327,,,37,135,17,14,10,,77,152,67,50,16
202402,Q06,분식,C,죽류,C01,수산물죽류,,338500,1362600,1461000,2451000,1185000,,806000,1258800,1066000,1856500,1422000,,,27,108,117,201,106,,61,99,82,141,118
202404,Q10,일식/수산물,T,빵/과자류,T11,샌드위치류,,,,,40600,,,,,,53200,33600,,,,,,6,,,,,,8,5
202312,Q12,중식,E,구이류,E02,야채/채소구이류,,121000,469000,164000,110000,,,55000,101000,55000,,,,,23,88,22,12,,,11,20,13,,
202401,Q13,커피/음료,O,장/장아찌류,O03,젓갈류,,,,,,,,,,,,,,,,,,,,,,,,,
202309,Q02,고기요리,T,빵/과자류,T21,찐빵류,,,6000,,7500,,,,8000,,,,,,,6,,5,,,,8,,,
202406,Q09,음식배달서비스,F,볶음류,F04,김치볶음류,,,,60000,,,,,,,,,,,,,4,,,,,,,,
202310,Q04,별식/퓨전요리,A,밥류,A16,탕밥류,45000,,47000,68000,36000,15000,,,,22000,,,,5,,4,13,4,4,,,,4,,
202403,Q03,닭/오리요리,B,면류,B05,라멘류,,,,,,,,,,,,,,,,,,,,,,,,,
202310,Q14,패스트푸드,T,빵/과자류,T19,전통과자류,14600,,,,54400,,20000,,15000,,,,,4,,,,27,,7,,15,,,
202404,Q03,닭/오리요리,T,빵/과자류,T17,일반빵류,,76000,178000,273700,121200,74500,,35000,187080,308200,190400,60000,,,30,51,104,55,31,,14,59,125,56,17
202403,Q14,패스트푸드,A,밥류,A11,쌈밥류,,96000,,40000,38000,,,,,,,,,,12,,4,4,,,,,,,
202311,Q06,분식,C,죽류,C01,수산물죽류,,75000,1235000,1206500,2020000,2465200,,461000,1238012,1613500,2585000,2439200,,,5,98,97,165,208,,36,98,129,211,200
202404,Q16,휴게소/대형업체,A,밥류,A04,덮밥류,,912600,37050,290050,526150,339050,,686800,228500,164450,300650,237400,,,190,4,32,83,35,,136,24,24,49,24
202405,Q12,중식,B,면류,B09,수제비류,,,234000,247000,58500,130000,,28600,219000,46000,8000,63000,,,,20,29,16,27,,8,20,10,8,10
202311,Q15,한식,T,빵/과자류,T34,페이스트리/파이류,,129444,977280,1420100,1081907,1075446,,320786,719978,822360,1399297,707870,,,9,115,199,181,202,,47,110,150,234,138
202310,Q11,제과/제빵/떡/케익,J,데침/삶음류,J03,육류삶음류,,540000,632000,802000,563000,64000,,139000,373500,452500,522000,,,,52,131,149,118,16,,35,78,109,98,
202310,Q07,양식,T,빵/과자류,T09,번류,,,,,21000,,,,,,14000,,,,,,,6,,,,,,4,
202311,Q01,간이주점,T,빵/과자류,T26,쿠키류,,60540,70900,44000,67000,,,15000,52600,75200,14000,,,,24,27,17,20,,,4,21,20,4,
202405,Q16,휴게소/대형업체,T,빵/과자류,T33,팥빵류,,,,,3300,,,,,,,,,,,,,6,,,,,,,
202401,Q08,유흥주점,V,주류,V07,와인류,,3188414,5774668,4040533,4569600,3200098,,4994965,7114698,2774376,441120,,,,181,220,109,116,39,,329,290,108,26,
202309,Q08,유흥주점,W,음료류,W03,생수류,,2488573,3773771,412071,105000,28000,,1235993,997200,196071,101000,10000,,,1338,1939,158,58,14,,654,525,78,52,6
202402,Q03,닭/오리요리,J,데침/삶음류,J02,야채/채소데침류,,,,,,,,,,,,,,,,,,,,,,,,,
202402,Q07,양식,H,찜류,H03,육류찜류,,,137000,250000,308000,,,,,,212000,140000,,,,4,7,8,,,,,,6,4
202402,Q14,패스트푸드,L,전/부침류,L04,김치전류,,,,,,,,,,,,,,,,,,,,,,,,,
202308,Q05,부페,V,주류,V09,칵테일류,,,125000,48000,,,,60000,,,,,,,,20,8,,,,10,,,,
202312,Q10,일식/수산물,W,음료류,W03,생수류,,,2500,14000,,,,,,,,,,,,5,14,,,,,,,,
202311,Q05,부페,V,주류,V09,칵테일류,,71200,24415,54000,63600,,,,89400,41100,,,,,8,4,9,4,,,,6,5,,
202403,Q14,패스트푸드,V,주류,V02,동동주/막걸리류,,,,12500,,,,,,,,,,,,,5,,,,,,,,
202401,Q06,분식,N,회류,N03,육류생회류,,220000,240000,631000,355600,248000,,367000,222000,459000,139000,348000,,,11,12,30,21,11,,19,12,22,6,12
202402,Q05,부페,V,주류,V01,고량주류,,,,,118000,,,,,,,,,,,,,8,,,,,,,
202310,Q05,부페,D,국/탕/찌개/전골류,D01,국류,,,98000,113000,301200,342600,,,,40000,20000,55000,,,,15,12,34,41,,,,8,5,5
202401,Q02,고기요리,Q,김치류,Q02,무김치류,,,0,12000,118000,118000,,6000,6000,20000,112558,199000,,,,12,22,38,45,,4,10,22,21,28
202308,Q11,제과/제빵/떡/케익,B,면류,B10,우동류,,,131500,268500,80000,66000,,36500,137500,274500,91500,,,,,18,40,12,12,,7,19,40,14,
202311,Q12,중식,H,찜류,H05,난찜류,,39000,48000,30000,84000,,,51000,18000,18000,21000,,,,13,16,10,14,,,17,6,6,7,
202309,Q07,양식,F,볶음류,F03,육류볶음류,,112000,961900,745000,446000,,,230000,296000,190000,419000,,,,8,81,61,42,,,22,27,18,39,
202309,Q03,닭/오리요리,B,면류,B07,볶음면류,,,92000,,,,,,,,,,,,,16,,,,,,,,,
202405,Q04,별식/퓨전요리,X,빙과류,X02,빙수류,,241500,709500,1174500,1336000,1808000,,338500,653500,1208500,1879500,1951000,,,53,161,277,320,463,,65,157,270,468,501
202406,Q13,커피/음료,B,면류,B08,소바류,,670100,503700,197000,511300,1185500,,1636600,844100,336200,895200,738500,4035500,,68,60,19,51,121,,163,95,40,94,74
202402,Q03,닭/오리요리,T,빵/과자류,T08,버거류,,,,,,,,,,,,,,,,,,,,,,,,,
202308,Q15,한식,B,면류,B14,탕면류,,240200,995100,879100,529000,505200,,636200,871000,523300,453100,155500,,,25,99,90,56,52,,64,89,55,47,15
202308,Q13,커피/음료,L,전/부침류,L01,해물전류,,,,,,,,,,,,,,,,,,,,,,,,,
202309,Q04,별식/퓨전요리,V,주류,V08,전통주류,,,,,,,,,,,,,,,,,,,,,,,,,
202401,Q12,중식,D,국/탕/찌개/전골류,D03,샤브샤브류,79200,5038600,12874800,10817800,8578000,3845000,99600,3601300,5594700,6174100,4537200,628000,,4,262,668,544,439,192,8,217,292,326,238,32
202308,Q07,양식,A,밥류,A16,탕밥류,,,,,,,,,,50000,37500,,,,,,,,,,,,5,5,
202307,Q01,간이주점,C,죽류,C02,야채/채소죽류,,94500,,,,,,,,,,,,,10,,,,,,,,,,
202405,Q10,일식/수산물,P,냉채/무침류,P02,야채/채소무침류,,,,76000,81000,115800,,,46000,72000,102000,75000,,,,,13,10,10,,,4,6,11,5
202308,Q08,유흥주점,W,음료류,W14,프라페류,,,,,,,,97000,,,,,,,,,,,,,10,,,,
202403,Q13,커피/음료,D,국/탕/찌개/전골류,D05,스프류,,38500,312300,447600,230600,131700,,405200,726311,821459,500500,52600,,,5,53,70,29,14,,59,108,121,77,10
202308,Q15,한식,C,죽류,C02,야채/채소죽류,,42000,672800,689700,1128500,1505500,,226583,677075,617600,1427525,2141220,,,7,77,73,105,152,,32,101,77,140,215
202309,Q13,커피/음료,B,면류,B02,냉면류,,377900,285500,300000,148500,103500,,30000,28000,183000,22000,,,,65,45,55,25,16,,5,5,35,4,
202312,Q07,양식,V,주류,V02,동동주/막걸리류,,123000,221919,135000,476000,154000,,357000,138000,53000,54000,50000,,,18,47,38,99,41,,38,12,13,18,5
202310,Q08,유흥주점,W,음료류,W08,이온음료류,,24000,28000,,,,,8000,16000,,,,,,12,14,,,,,4,8,,,
202308,Q12,중식,G,튀김류,G04,가스류,,1278400,1936000,2642450,2500000,1375500,,676500,909000,1287500,1288000,1006000,,,142,218,294,276,164,,74,98,141,142,114
202403,Q07,양식,I,조림류,I01,수산물조림류,,,,184000,690000,1399000,,,,164000,840000,1322000,,,,,12,28,60,,,,7,33,78
202310,Q06,분식,T,빵/과자류,T35,프레첼류,,,,10500,,,,57600,,10000,,,,,,,4,,,,16,,4,,
202404,Q10,일식/수산물,A,밥류,A02,그라탱/도리아류,,117000,122462,208000,156000,,,364000,321950,111960,203210,195000,,,9,15,28,12,,,28,30,18,23,15
202402,Q14,패스트푸드,B,면류,B13,칼국수류,,,,,,,,,,,,,,,,,,,,,,,,,
202403,Q01,간이주점,T,빵/과자류,T08,버거류,,253220,203100,227500,64000,,,145100,,,80000,,,,29,24,16,4,,,20,,,5,
202401,Q07,양식,W,음료류,W14,프라페류,,,34000,,,,,,68000,,,,,,,4,,,,,,8,,,
202312,Q08,유흥주점,T,빵/과자류,T32,토스트류,,,57000,,,,,57000,90000,,,,,,,6,,,,,6,5,,,
202311,Q10,일식/수산물,B,면류,B07,볶음면류,,,32000,,,,,,,,,,,,,4,,,,,,,,,
202309,Q07,양식,W,음료류,W09,전통음료류,,,,21000,15000,12000,,,,12000,,,,,,,7,5,4,,,,4,,
202311,Q04,별식/퓨전요리,P,냉채/무침류,P03,육류무침류,,80000,,,,,,,,,,,,,4,,,,,,,,,,
202311,Q15,한식,C,죽류,C02,야채/채소죽류,,136200,863400,1016000,2167000,3842500,,139487,772000,1258200,3708500,4261720,,,10,108,119,236,402,,21,109,134,396,455
202402,Q10,일식/수산물,T,빵/과자류,T11,샌드위치류,,,36000,,,,,,103977,,,,,,,4,,,,,,13,,,
202312,Q02,고기요리,O,장/장아찌류,O01,수산물장류,,,0,18000,26000,,,,0,32000,,,,,,13,12,12,,,,9,4,,
202307,Q02,고기요리,T,빵/과자류,T26,쿠키류,,,,19200,,,,30800,19200,31200,43000,,,,,,6,,,,10,6,10,16,
202310,Q13,커피/음료,H,찜류,H05,난찜류,,37000,40000,110000,84000,,,,16000,58000,60000,10000,,,14,15,36,36,,,,8,26,20,5
202404,Q05,부페,E,구이류,E01,수산물구이류,,,,70000,353000,160000,,,,50000,90000,60000,,,,,7,31,16,,,,5,9,6
202307,Q05,부페,A,밥류,A04,덮밥류,,,196000,,,,,,,,,,,,,18,,,,,,,,,
202406,Q15,한식,V,주류,V01,고량주류,,,336000,387000,2435000,220000,,,,,,92000,,,,15,22,132,12,,,,,,5
202406,Q13,커피/음료,V,주류,V02,동동주/막걸리류,,,30000,345000,379000,416000,,35600,55000,,181000,,,,,5,49,55,85,,4,12,,29,
202402,Q02,고기요리,W,음료류,W06,에이드류,,180200,183400,121700,89000,,,101400,218200,206500,55300,,,,30,30,24,17,,,16,28,37,8,
202406,Q03,닭/오리요리,T,빵/과자류,T34,페이스트리/파이류,,50000,131000,54000,,,,,96000,59000,,,,,4,19,4,,,,,13,5,,
202310,Q02,고기요리,K,적/꼬치류,K04,기타꼬치류,,101000,72937,106000,87000,,,,131000,,36000,,,,16,25,24,22,,,,26,,12,
202310,Q01,간이주점,C,죽류,C01,수산물죽류,,243700,,,,,,158400,,,,,,,25,,,,,,16,,,,
202404,Q14,패스트푸드,D,국/탕/찌개/전골류,D02,나베류,,,120000,100000,,,,40000,100000,,,,,,,12,10,,,,4,10,,,
202308,Q09,음식배달서비스,H,찜류,H03,육류찜류,,,,,,,,,,,,,,,,,,,,,,,,,
202401,Q08,유흥주점,N,회류,N02,수산물숙회류,,,,,,,,,,,,,,,,,,,,,,,,,
202404,Q08,유흥주점,W,음료류,W04,쉐이크류,,,,165000,,,,,,,,,,,,,9,,,,,,,,
202405,Q11,제과/제빵/떡/케익,B,면류,B09,수제비류,,,71400,,,51000,,,41000,124000,162000,,,,,11,,,8,,,5,16,21,
202404,Q12,중식,T,빵/과자류,T02,과자류,,,7000,82000,69000,10989,,8000,16000,121000,54000,45000,,,,7,64,19,11,,8,16,47,18,9
202402,Q06,분식,I,조림류,I03,육류조림류,,,6000,,14000,,,,,,,,,,,6,,14,,,,,,,
202309,Q02,고기요리,K,적/꼬치류,K04,기타꼬치류,,,277000,215000,187000,,,75000,41000,,190000,,,,,46,41,44,,,5,14,,48,
202309,Q01,간이주점,D,국/탕/찌개/전골류,D09,퐁듀류,,396600,,,,,,92000,,,,,,,19,,,,,,4,,,,
202307,Q03,닭/오리요리,F,볶음류,F02,야채/채소볶음류,,,,,,,,117000,66000,,,,,,,,,,,,5,8,,,
202307,Q11,제과/제빵/떡/케익,P,냉채/무침류,P03,육류무침류,,,,,,,,,,,,,,,,,,,,,,,,,
202406,Q01,간이주점,A,밥류,A02,그라탱/도리아류,,,,,,,,126000,108000,108000,,,,,,,,,,,7,4,4,,
202310,Q01,간이주점,H,찜류,H02,야채/채소찜류,,,,50000,,,,,,,,,,,,,5,,,,,,,,
202401,Q14,패스트푸드,T,빵/과자류,T22,초콜릿류,,72000,45000,51000,81000,,,78000,72000,,45000,27500,,,8,5,6,9,,,9,8,,5,5
202404,Q13,커피/음료,C,죽류,C03,육류죽류,,,36520,,,,,,85140,,,,,,,9,,,,,,21,,,
202405,Q14,패스트푸드,N,회류,N02,수산물숙회류,,,,,,,,,,,,,,,,,,,,,,,,,
202403,Q10,일식/수산물,T,빵/과자류,T29,크림빵류,,,69740,,33000,,,39600,75900,31350,60500,,,,,14,,6,,,8,14,6,11,
202405,Q08,유흥주점,L,전/부침류,L06,외국식전/부침류,,,75000,,,,,154000,,,,,,,,5,,,,,10,,,,
202307,Q14,패스트푸드,D,국/탕/찌개/전골류,D09,퐁듀류,,,,28749,,,,,,,,,,,,,5,,,,,,,,
202310,Q05,부페,X,빙과류,X02,빙수류,8000,,8000,,,,,,,,,,,4,,4,,,,,,,,,
202312,Q03,닭/오리요리,W,음료류,W08,이온음료류,,,,,,,,,,,,,,,,,,,,,,,,,
202402,Q14,패스트푸드,T,빵/과자류,T30,타르트류,,165500,308080,375710,237000,32500,,474344,777310,458810,253384,51920,,,36,68,64,48,5,,72,146,86,50,10
202312,Q14,패스트푸드,D,국/탕/찌개/전골류,D04,스튜류,,,,32500,137500,192500,,340700,410000,241500,225000,,,,,,5,5,7,,24,31,19,9,
202311,Q12,중식,B,면류,B05,라멘류,,,,,,,,,,,,,,,,,,,,,,,,,
202402,Q10,일식/수산물,H,찜류,H02,야채/채소찜류,,,,,,,,,,,,,,,,,,,,,,,,,
202307,Q05,부페,T,빵/과자류,T02,과자류,,,38000,63000,6500,,,19000,38652,,,,,,,15,35,5,,,7,22,,,
202307,Q12,중식,B,면류,B04,동남아식면류,,301000,1129200,591000,162000,99000,,205000,957000,315000,229500,,,,33,125,65,18,11,,23,108,34,27,
202405,Q15,한식,A,밥류,A02,그라탱/도리아류,,,,54000,,,56000,85500,,105500,,,,,,,6,,,6,8,,10,,
202310,Q06,분식,T,빵/과자류,T05,머랭류,,,,,,,,43400,,12000,12000,,,,,,,,,,8,,6,4,
202405,Q15,한식,K,적/꼬치류,K02,야채/채소꼬치류,,,,,,,,7500,,,,,,,,,,,,,5,,,,
202405,Q05,부페,W,음료류,W10,주스류,,,,,,,,,36000,73000,,,,,,,,,,,,5,13,,
202401,Q09,음식배달서비스,B,면류,B02,냉면류,,,,,,,,,,,,,,,,,,,,,,,,,
202403,Q16,휴게소/대형업체,W,음료류,W14,프라페류,,,,14800,,,,,,,,,,,,,4,,,,,,,,
202402,Q14,패스트푸드,C,죽류,C03,육류죽류,,,,,,,,,,,,,,,,,,,,,,,,,
202406,Q14,패스트푸드,H,찜류,H05,난찜류,,,,12000,,,,,,,,,,,,,4,,,,,,,,
202405,Q10,일식/수산물,T,빵/과자류,T06,바게트류,,,21600,88000,,,,,106160,86400,27600,,,,,4,11,,,,,16,11,5,
